title,url,summary,content,author,combined_text,Relevance_Score,Relevant_to_Education_in_UAE
Education experts from over 200 universities to gather in Abu Dhabi next week,https://www.khaleejtimes.com/uae/education/education-experts-from-over-200-universities-to-gather-in-abu-dhabi-next-week,"The fair focuses on the importance of advanced skills, labour market trends and future professions",,,"Education experts from over 200 universities to gather in Abu Dhabi next week. The fair focuses on the importance of advanced skills, labour market trends and future professions",0.5601257681846619,True
Sorbonne University Abu Dhabi and ADGM Courts collaborate to further legal services in Abu Dhabi,https://www.khaleejtimes.com/business/sorbonne-university-abu-dhabi-and-adgm-courts-collaborate-to-further-legal-services-in-abu-dhabi,Sorbonne University Abu Dhabi and ADGM Courts will also work closely together to organise events that will raise awareness of the law students' contribution to pro bono legal work.,,,Sorbonne University Abu Dhabi and ADGM Courts collaborate to further legal services in Abu Dhabi. Sorbonne University Abu Dhabi and ADGM Courts will also work closely together to organise events that will raise awareness of the law students' contribution to pro bono legal work.,0.458141565322876,True
Abu Dhabi University awarded five-stars in QS World University Rankings,https://www.khaleejtimes.com/uae/education/abu-dhabi-university-awarded-five-stars-in-qs-world-university-rankings,The 5 QS Stars rating reflects ADU's performance across key indicators that are vital to the success of a higher education institution,,,Abu Dhabi University awarded five-stars in QS World University Rankings. The 5 QS Stars rating reflects ADU's performance across key indicators that are vital to the success of a higher education institution,0.4243750274181366,True
UAE: Sleepy at the wheel? Students develop project to alert loved ones of drowsy drivers,https://www.khaleejtimes.com/uae/students-honoured-ajman-university-sleepy-drivers,"The app doesnt require any high-tech equipment, just a mobile phone, and is particularly helpful for students, night-shift workers, or long-haul drivers",,,"UAE: Sleepy at the wheel? Students develop project to alert loved ones of drowsy drivers. The app doesnt require any high-tech equipment, just a mobile phone, and is particularly helpful for students, night-shift workers, or long-haul drivers",0.6592544317245483,True
"CBSE Grade 12 toppers in UAE: Solving past papers, regular revision; students share strategies",https://www.khaleejtimes.com/uae/education/cbse-grade-12-toppers-share-strategies,"The high scorers also made sure to maintain school-life balance by pursuing their passions, and spending time with family",,,"CBSE Grade 12 toppers in UAE: Solving past papers, regular revision; students share strategies. The high scorers also made sure to maintain school-life balance by pursuing their passions, and spending time with family",0.9225117564201355,True
"CBSE Grade 12 results out: High marks, mixed emotions among UAE students; schools await tallying scores",https://www.khaleejtimes.com/uae/education/cbse-grade-12-results-uae-students-celebrate,Official mark sheets will be issued by respective schools and will be essential for university applications and other formal procedures,,,"CBSE Grade 12 results out: High marks, mixed emotions among UAE students; schools await tallying scores. Official mark sheets will be issued by respective schools and will be essential for university applications and other formal procedures",0.8068495988845825,True
UAE-India alliance: New initiative to give students chance to gain digital asset skills,https://www.khaleejtimes.com/uae/education/new-initiative-digital-asset-skills-uae-india,The initiative places a strong emphasis on grassroots entrepreneurship and positions Dubai as a global launchpad for scaling transformative ideas,,,UAE-India alliance: New initiative to give students chance to gain digital asset skills. The initiative places a strong emphasis on grassroots entrepreneurship and positions Dubai as a global launchpad for scaling transformative ideas,0.9038105010986328,True
UAE to introduce AI as subject for all public school students from next year,https://www.khaleejtimes.com/uae/education/artificial-intelligence-school-subject-government-ai,"This comes as part of the nation's 'long-term plans to prepare future generations for a different future, a new world'",,,"UAE to introduce AI as subject for all public school students from next year. This comes as part of the nation's 'long-term plans to prepare future generations for a different future, a new world'",0.49682381749153137,True
UAE: Some students can choose career path from Grade 8 as academic tracks simplified,https://www.khaleejtimes.com/uae/education/uae-career-path-from-grade-8-for-some-students,These changes will not affect the academic plans of current Grade 11 and 12 students,,,UAE: Some students can choose career path from Grade 8 as academic tracks simplified. These changes will not affect the academic plans of current Grade 11 and 12 students,0.46096548438072205,True
"UAE: Female students face more sports-related injuries, say doctors",https://www.khaleejtimes.com/uae/education/female-students-sports-injuries,They stressed the need forinjury prevention strategies in school sports programmes,,,"UAE: Female students face more sports-related injuries, say doctors. They stressed the need forinjury prevention strategies in school sports programmes",0.42504286766052246,True
How to manage exam anxiety: Tips for UAE students to overcome stress,https://www.khaleejtimes.com/lifestyle/mental-health/dealing-with-exam-anxiety,"End of year papers bring with them unrelenting pressure from family, friends, and from the self - here's how to deal with it come crunch time",,,"How to manage exam anxiety: Tips for UAE students to overcome stress. End of year papers bring with them unrelenting pressure from family, friends, and from the self - here's how to deal with it come crunch time",0.8168572187423706,True
"KT UniExpo Day 1: Thousands of UAE students, parents line up to explore courses, career paths",https://www.khaleejtimes.com/uae/education/kt-uniexpo-students-courses-career-paths,"Participating universities are offering programmes in fields such as medicine, engineering, aviation, fashion design, and more",,,"KT UniExpo Day 1: Thousands of UAE students, parents line up to explore courses, career paths. Participating universities are offering programmes in fields such as medicine, engineering, aviation, fashion design, and more",0.4468275308609009,True
